max_depth,min_samples_split,prune,gain_ratio,min_entropy_decrease,repeating,accuracy,min_score,max_score,std_dev
5,1,False,False,0.0,False,0.7147924322852865,0.7071473750790639,0.7240506329113924,0.006030710463768331
5,1,False,False,0.0,True,0.7122615072978966,0.7012658227848101,0.7259493670886076,0.008638758665102194
5,1,False,False,0.3,False,0.7150455167775562,0.7077798861480076,0.7240506329113924,0.005772844646702754
5,1,False,False,0.3,True,0.7132740053963602,0.7012658227848101,0.729746835443038,0.009838122937236467
5,1,False,True,0.0,False,0.7227650341475913,0.7147375079063883,0.7379746835443038,0.008822019351924679
5,1,False,True,0.0,True,0.7228915363613801,0.7147375079063883,0.7379746835443038,0.008708913491035543
5,1,False,True,0.3,False,0.7225121097847061,0.713472485768501,0.7386075949367089,0.009395282324790534
5,1,False,True,0.3,True,0.7226386119984948,0.713472485768501,0.7386075949367089,0.009283946741625129
5,1,True,False,0.0,False,0.7213424158720245,0.7033523086654017,0.7424050632911392,0.008618350017044583
5,1,True,False,0.0,True,0.7215249697755788,0.7020872865275142,0.7449367088607595,0.009024955093223916
5,1,True,False,0.3,False,0.7214740069976542,0.702719797596458,0.7424050632911392,0.008569296906201763
5,1,True,False,0.3,True,0.7216919943314198,0.7020872865275142,0.7449367088607595,0.008977130426314223
5,1,True,True,0.0,False,0.7222638740102002,0.7020872865275142,0.7398734177215189,0.008693485376870095
5,1,True,True,0.0,True,0.7221170641878638,0.7020872865275142,0.739240506329114,0.008614357957793506
5,1,True,True,0.3,False,0.7223246142883449,0.7020872865275142,0.7398734177215189,0.008652533116590236
5,1,True,True,0.3,True,0.7222081842128439,0.7020872865275142,0.7398734177215189,0.008628014224901085
5,2,False,False,0.0,False,0.7147924322852865,0.7071473750790639,0.7240506329113924,0.006030710463768331
5,2,False,False,0.0,True,0.7122615072978966,0.7012658227848101,0.7259493670886076,0.008638758665102194
5,2,False,False,0.3,False,0.7150455167775562,0.7077798861480076,0.7240506329113924,0.005772844646702754
5,2,False,False,0.3,True,0.7132740053963602,0.7012658227848101,0.729746835443038,0.009838122937236467
5,2,False,True,0.0,False,0.7227650341475913,0.7147375079063883,0.7379746835443038,0.008822019351924679
5,2,False,True,0.0,True,0.7228915363613801,0.7147375079063883,0.7379746835443038,0.008708913491035543
5,2,False,True,0.3,False,0.7225121097847061,0.713472485768501,0.7386075949367089,0.009395282324790534
5,2,False,True,0.3,True,0.7226386119984948,0.713472485768501,0.7386075949367089,0.009283946741625129
5,2,True,False,0.0,False,0.7213424158720245,0.7033523086654017,0.7424050632911392,0.008618350017044583
5,2,True,False,0.0,True,0.7215249697755788,0.7020872865275142,0.7449367088607595,0.009024955093223916
5,2,True,False,0.3,False,0.7214740069976542,0.702719797596458,0.7424050632911392,0.008569296906201763
5,2,True,False,0.3,True,0.7216919943314198,0.7020872865275142,0.7449367088607595,0.008977130426314223
5,2,True,True,0.0,False,0.7222638740102002,0.7020872865275142,0.7398734177215189,0.008693485376870095
5,2,True,True,0.0,True,0.7221170641878638,0.7020872865275142,0.739240506329114,0.008614357957793506
5,2,True,True,0.3,False,0.7223246142883449,0.7020872865275142,0.7398734177215189,0.008652533116590236
5,2,True,True,0.3,True,0.7222081842128439,0.7020872865275142,0.7398734177215189,0.008628014224901085
5,10,False,False,0.0,False,0.7147924322852865,0.7071473750790639,0.7240506329113924,0.006030710463768331
5,10,False,False,0.0,True,0.7122615072978966,0.7012658227848101,0.7259493670886076,0.008638758665102194
5,10,False,False,0.3,False,0.7150455167775562,0.7077798861480076,0.7240506329113924,0.005772844646702754
5,10,False,False,0.3,True,0.7132740053963602,0.7012658227848101,0.729746835443038,0.009838122937236467
5,10,False,True,0.0,False,0.7227651142122835,0.7141049968374447,0.7386075949367089,0.009160699856440798
5,10,False,True,0.0,True,0.7228916164260722,0.7147375079063883,0.7386075949367089,0.009042910567859106
5,10,False,True,0.3,False,0.7225121097847061,0.713472485768501,0.7386075949367089,0.009395282324790534
5,10,False,True,0.3,True,0.7226386119984948,0.713472485768501,0.7386075949367089,0.009283946741625129
