max_depth,min_samples_split,prune,gain_ratio,min_entropy_decrease,repeating,accuracy,min_score,max_score,std_dev
20,2,True,True,0.3,True,0.5617613445378151,0.3529411764705882,0.7647058823529411,0.0762836317066799
20,10,False,False,0.0,False,0.573109243697479,0.5294117647058824,0.6470588235294118,0.03962779946385078
20,10,False,False,0.0,True,0.62,0.5882352941176471,0.6764705882352942,0.030483326152918638
20,10,False,False,0.3,False,0.573109243697479,0.5294117647058824,0.6470588235294118,0.03962779946385078
20,10,False,False,0.3,True,0.6198319327731092,0.5882352941176471,0.6764705882352942,0.03264479192702723
20,10,False,True,0.0,False,0.555798319327731,0.5142857142857142,0.6176470588235294,0.040143946681776004
20,10,False,True,0.0,True,0.5673949579831933,0.5294117647058824,0.6176470588235294,0.031996376998537295
20,10,False,True,0.3,False,0.5616806722689076,0.5142857142857142,0.6176470588235294,0.03792265066073877
20,10,False,True,0.3,True,0.5497478991596638,0.5,0.5882352941176471,0.03448484209743767
20,10,True,False,0.0,False,0.5450487394957984,0.3529411764705882,0.7352941176470589,0.08357218775843707
20,10,True,False,0.0,True,0.5607462184873949,0.3529411764705882,0.7941176470588235,0.08926006622195173
20,10,True,False,0.3,False,0.5471596638655463,0.3529411764705882,0.7352941176470589,0.07937597889072927
20,10,True,False,0.3,True,0.5607394957983193,0.3529411764705882,0.7941176470588235,0.08666939782850698
20,10,True,True,0.0,False,0.5459899159663866,0.3235294117647059,0.7941176470588235,0.08732483946104992
20,10,True,True,0.0,True,0.5599327731092437,0.2647058823529412,0.7647058823529411,0.08572714757943285
20,10,True,True,0.3,False,0.5497411764705883,0.3235294117647059,0.7941176470588235,0.0852314797903805
20,10,True,True,0.3,True,0.5600739495798319,0.3529411764705882,0.7647058823529411,0.07991831767409534
