max_depth,min_samples_split,prune,gain_ratio,min_entropy_decrease,repeating,accuracy,min_score,max_score,std_dev
5,1,False,False,0.0,False,0.8853792444847692,0.8774104683195593,0.891134588883785,0.0049167032790933905
5,1,False,False,0.0,True,0.8855630257559518,0.8778696051423324,0.8920532843362425,0.005190665133188604
5,1,False,False,0.3,False,0.8855627726718052,0.8774104683195593,0.8902158934313276,0.004427328027406822
5,1,False,False,0.3,True,0.8851955053942777,0.8778696051423324,0.8902158934313276,0.004525265443150095
5,1,False,True,0.0,False,0.8803274318328396,0.8751147842056933,0.8851630684428112,0.003574568860109287
5,1,False,True,0.0,True,0.8715123422811234,0.8314967860422406,0.8860817638952687,0.02060920261881307
5,1,False,True,0.3,False,0.8795927707357114,0.8751147842056933,0.8856224161690399,0.003709414763603856
5,1,False,True,0.3,True,0.8698591966349931,0.830119375573921,0.8842443729903537,0.02032675201462726
5,1,True,False,0.0,False,0.8857608903162835,0.8677685950413223,0.898989898989899,0.0070012363547531905
5,1,True,False,0.0,True,0.8872488040719552,0.8686868686868687,0.9017447199265382,0.006821999161877394
5,1,True,False,0.3,False,0.8854596256969832,0.8686868686868687,0.8999081726354453,0.007179219788606942
5,1,True,False,0.3,True,0.8868667128123426,0.8686868686868687,0.9017447199265382,0.007045693528172532
5,1,True,True,0.0,False,0.8817019183356511,0.8209366391184573,0.9021589343132752,0.014000724287458913
5,1,True,True,0.0,True,0.8785867325697785,0.8191000918273645,0.9039963252181902,0.017093246553897472
5,1,True,True,0.3,False,0.8791265559929693,0.8209366391184573,0.9007808911345888,0.014436087901481346
5,1,True,True,0.3,True,0.8755667857427576,0.8067033976124885,0.9012402388608176,0.017593114682791917
5,2,False,False,0.0,False,0.8853792444847692,0.8774104683195593,0.891134588883785,0.0049167032790933905
5,2,False,False,0.0,True,0.8855630257559518,0.8778696051423324,0.8920532843362425,0.005190665133188604
5,2,False,False,0.3,False,0.8855627726718052,0.8774104683195593,0.8902158934313276,0.004427328027406822
5,2,False,False,0.3,True,0.8851955053942777,0.8778696051423324,0.8902158934313276,0.004525265443150095
5,2,False,True,0.0,False,0.8803274318328396,0.8751147842056933,0.8851630684428112,0.003574568860109287
5,2,False,True,0.0,True,0.8715123422811234,0.8314967860422406,0.8860817638952687,0.02060920261881307
5,2,False,True,0.3,False,0.8795927707357114,0.8751147842056933,0.8856224161690399,0.003709414763603856
5,2,False,True,0.3,True,0.8698591966349931,0.830119375573921,0.8842443729903537,0.02032675201462726
5,2,True,False,0.0,False,0.8857608903162835,0.8677685950413223,0.898989898989899,0.0070012363547531905
5,2,True,False,0.0,True,0.8872488040719552,0.8686868686868687,0.9017447199265382,0.006821999161877394
5,2,True,False,0.3,False,0.8854596256969832,0.8686868686868687,0.8999081726354453,0.007179219788606942
5,2,True,False,0.3,True,0.8868667128123426,0.8686868686868687,0.9017447199265382,0.007045693528172532
5,2,True,True,0.0,False,0.8817019183356511,0.8209366391184573,0.9021589343132752,0.014000724287458913
5,2,True,True,0.0,True,0.8785867325697785,0.8191000918273645,0.9039963252181902,0.017093246553897472
5,2,True,True,0.3,False,0.8791265559929693,0.8209366391184573,0.9007808911345888,0.014436087901481346
5,2,True,True,0.3,True,0.8755667857427576,0.8067033976124885,0.9012402388608176,0.017593114682791917
5,10,False,False,0.0,False,0.8853792444847692,0.8774104683195593,0.891134588883785,0.0049167032790933905
5,10,False,False,0.0,True,0.8855630257559518,0.8778696051423324,0.8920532843362425,0.005190665133188604
5,10,False,False,0.3,False,0.8855627726718052,0.8774104683195593,0.8902158934313276,0.004427328027406822
5,10,False,False,0.3,True,0.8851955053942777,0.8778696051423324,0.8902158934313276,0.004525265443150095
5,10,False,True,0.0,False,0.8803274318328396,0.8751147842056933,0.8851630684428112,0.003574568860109287
5,10,False,True,0.0,True,0.8715123422811234,0.8314967860422406,0.8860817638952687,0.02060920261881307
5,10,False,True,0.3,False,0.8795927707357114,0.8751147842056933,0.8856224161690399,0.003709414763603856
5,10,False,True,0.3,True,0.8698591966349931,0.830119375573921,0.8842443729903537,0.02032675201462726
5,10,True,False,0.0,False,0.8857608903162835,0.8677685950413223,0.898989898989899,0.0070012363547531905
5,10,True,False,0.0,True,0.8872488040719552,0.8686868686868687,0.9017447199265382,0.006821999161877394
5,10,True,False,0.3,False,0.8854596256969832,0.8686868686868687,0.8999081726354453,0.007179219788606942
5,10,True,False,0.3,True,0.8868667128123426,0.8686868686868687,0.9017447199265382,0.007045693528172532
5,10,True,True,0.0,False,0.8816614940485153,0.8209366391184573,0.9016995865870464,0.013969846810221578
5,10,True,True,0.0,True,0.8785646754427813,0.8195592286501377,0.902618282039504,0.01710321932736276
5,10,True,True,0.3,False,0.8791155350219951,0.8209366391184573,0.9007808911345888,0.01442969868733197
5,10,True,True,0.3,True,0.8755594378663656,0.8067033976124885,0.9012402388608176,0.017589349440347287
20,1,False,False,0.0,False,0.8903374581831174,0.8791915480018374,0.8971533516988063,0.0068753221642236404
20,1,False,False,0.0,True,0.8927253914684491,0.8833256775378961,0.8961874138723014,0.004845370077905658
20,1,False,False,0.3,False,0.9006244007705568,0.8966467615985301,0.9049586776859504,0.003085105365759864
20,1,False,False,0.3,True,0.901451057955004,0.9007808911345888,0.9026629935720843,0.0007011990443642075
20,1,False,True,0.0,False,0.8893269353661052,0.8801102434542949,0.8930211202938476,0.004747792341124818
