max_depth,min_samples_split,prune,gain_ratio,min_entropy_decrease,repeating,accuracy,min_score,max_score,std_dev
5,1,False,False,0.0,False,0.9406593406593405,0.9010989010989012,0.978021978021978,0.02666301120332373
5,1,False,False,0.0,True,0.9472527472527471,0.912087912087912,0.978021978021978,0.027383763016022914
5,1,False,False,0.3,False,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
5,1,False,False,0.3,True,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
5,1,False,True,0.0,False,0.931868131868132,0.9010989010989012,0.956043956043956,0.018982291010973797
5,1,False,True,0.0,True,0.9252747252747252,0.9010989010989012,0.934065934065934,0.012866849636921623
5,1,False,True,0.3,False,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
5,1,False,True,0.3,True,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
5,1,True,False,0.0,False,0.9298461538461538,0.8681318681318682,0.989010989010989,0.02526717209088136
5,1,True,False,0.0,True,0.9308131868131868,0.8681318681318682,0.989010989010989,0.0249662915347946
5,1,True,False,0.3,False,0.890989010989011,0.5384615384615384,0.967032967032967,0.06746133777547302
5,1,True,False,0.3,True,0.891076923076923,0.5384615384615384,0.967032967032967,0.06753947676534768
5,1,True,True,0.0,False,0.9178901098901099,0.8571428571428571,0.967032967032967,0.0246740577889837
5,1,True,True,0.0,True,0.9174505494505495,0.8571428571428571,0.967032967032967,0.02443769103758062
5,1,True,True,0.3,False,0.8918681318681319,0.5384615384615384,0.956043956043956,0.061031231095071
5,1,True,True,0.3,True,0.8916923076923077,0.5384615384615384,0.956043956043956,0.06103608174268221
5,2,False,False,0.0,False,0.9406593406593405,0.9010989010989012,0.978021978021978,0.02666301120332373
5,2,False,False,0.0,True,0.9472527472527471,0.912087912087912,0.978021978021978,0.027383763016022914
5,2,False,False,0.3,False,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
5,2,False,False,0.3,True,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
5,2,False,True,0.0,False,0.931868131868132,0.9010989010989012,0.956043956043956,0.018982291010973797
5,2,False,True,0.0,True,0.9252747252747252,0.9010989010989012,0.934065934065934,0.012866849636921623
5,2,False,True,0.3,False,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
5,2,False,True,0.3,True,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
5,2,True,False,0.0,False,0.9298461538461538,0.8681318681318682,0.989010989010989,0.02526717209088136
5,2,True,False,0.0,True,0.9308131868131868,0.8681318681318682,0.989010989010989,0.0249662915347946
5,2,True,False,0.3,False,0.890989010989011,0.5384615384615384,0.967032967032967,0.06746133777547302
5,2,True,False,0.3,True,0.891076923076923,0.5384615384615384,0.967032967032967,0.06753947676534768
5,2,True,True,0.0,False,0.9178901098901099,0.8571428571428571,0.967032967032967,0.0246740577889837
5,2,True,True,0.0,True,0.9174505494505495,0.8571428571428571,0.967032967032967,0.02443769103758062
5,2,True,True,0.3,False,0.8918681318681319,0.5384615384615384,0.956043956043956,0.061031231095071
5,2,True,True,0.3,True,0.8916923076923077,0.5384615384615384,0.956043956043956,0.06103608174268221
5,10,False,False,0.0,False,0.9406593406593405,0.912087912087912,0.989010989010989,0.028430651463723044
5,10,False,False,0.0,True,0.9450549450549449,0.912087912087912,0.989010989010989,0.031977345892718875
5,10,False,False,0.3,False,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
5,10,False,False,0.3,True,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
5,10,False,True,0.0,False,0.934065934065934,0.9230769230769232,0.956043956043956,0.01208630068857459
5,10,False,True,0.0,True,0.9296703296703296,0.9230769230769232,0.934065934065934,0.005405157987226818
5,10,False,True,0.3,False,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
5,10,False,True,0.3,True,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
5,10,True,False,0.0,False,0.9281758241758241,0.8681318681318682,0.989010989010989,0.025867469573496595
5,10,True,False,0.0,True,0.9285274725274725,0.8681318681318682,0.989010989010989,0.02598316658821507
5,10,True,False,0.3,False,0.890989010989011,0.5384615384615384,0.967032967032967,0.06746133777547302
5,10,True,False,0.3,True,0.891076923076923,0.5384615384615384,0.967032967032967,0.06753947676534768
5,10,True,True,0.0,False,0.916043956043956,0.8571428571428571,0.967032967032967,0.0250199074650934
5,10,True,True,0.0,True,0.9157802197802198,0.8571428571428571,0.967032967032967,0.024806632856160245
5,10,True,True,0.3,False,0.8918681318681319,0.5384615384615384,0.956043956043956,0.061031231095071
5,10,True,True,0.3,True,0.8916923076923077,0.5384615384615384,0.956043956043956,0.06103608174268221
20,1,False,False,0.0,False,0.9450549450549449,0.9010989010989012,0.978021978021978,0.028771150444437187
20,1,False,False,0.0,True,0.9472527472527471,0.912087912087912,0.978021978021978,0.027383763016022914
20,1,False,False,0.3,False,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
20,1,False,False,0.3,True,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
20,1,False,True,0.0,False,0.9296703296703296,0.9010989010989012,0.945054945054945,0.016513030413117285
20,1,False,True,0.0,True,0.9252747252747252,0.8901098901098901,0.945054945054945,0.02022424930959873
20,1,False,True,0.3,False,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
20,1,False,True,0.3,True,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
20,1,True,False,0.0,False,0.9291428571428572,0.8461538461538461,0.978021978021978,0.026163644764541364
20,1,True,False,0.0,True,0.9297582417582417,0.8461538461538461,0.978021978021978,0.02647593296546099
20,1,True,False,0.3,False,0.890989010989011,0.5384615384615384,0.967032967032967,0.06746133777547302
20,1,True,False,0.3,True,0.8909010989010988,0.5384615384615384,0.967032967032967,0.06739744357893943
20,1,True,True,0.0,False,0.917978021978022,0.8351648351648352,0.967032967032967,0.02718903714764615
20,1,True,True,0.0,True,0.916043956043956,0.8351648351648352,0.967032967032967,0.027433506495738644
20,1,True,True,0.3,False,0.8918681318681319,0.5384615384615384,0.956043956043956,0.061031231095071
20,1,True,True,0.3,True,0.8916923076923077,0.5384615384615384,0.956043956043956,0.06103608174268221
20,2,False,False,0.0,False,0.9450549450549449,0.9010989010989012,0.978021978021978,0.028771150444437187
20,2,False,False,0.0,True,0.9472527472527471,0.912087912087912,0.978021978021978,0.027383763016022914
20,2,False,False,0.3,False,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
20,2,False,False,0.3,True,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
20,2,False,True,0.0,False,0.9296703296703296,0.9010989010989012,0.945054945054945,0.016513030413117285
20,2,False,True,0.0,True,0.9252747252747252,0.8901098901098901,0.945054945054945,0.02022424930959873
20,2,False,True,0.3,False,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
20,2,False,True,0.3,True,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
20,2,True,False,0.0,False,0.9291428571428572,0.8461538461538461,0.978021978021978,0.026163644764541364
20,2,True,False,0.0,True,0.9297582417582417,0.8461538461538461,0.978021978021978,0.02647593296546099
20,2,True,False,0.3,False,0.890989010989011,0.5384615384615384,0.967032967032967,0.06746133777547302
20,2,True,False,0.3,True,0.8909010989010988,0.5384615384615384,0.967032967032967,0.06739744357893943
20,2,True,True,0.0,False,0.917978021978022,0.8351648351648352,0.967032967032967,0.02718903714764615
20,2,True,True,0.0,True,0.916043956043956,0.8351648351648352,0.967032967032967,0.027433506495738644
20,2,True,True,0.3,False,0.8918681318681319,0.5384615384615384,0.956043956043956,0.061031231095071
20,2,True,True,0.3,True,0.8916923076923077,0.5384615384615384,0.956043956043956,0.06103608174268221
20,10,False,False,0.0,False,0.9428571428571427,0.912087912087912,0.989010989010989,0.027383763016025006
20,10,False,False,0.0,True,0.9472527472527471,0.912087912087912,0.989010989010989,0.030735029353554405
20,10,False,False,0.3,False,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
20,10,False,False,0.3,True,0.8945054945054945,0.8791208791208791,0.9230769230769232,0.016513030413117285
20,10,False,True,0.0,False,0.931868131868132,0.9230769230769232,0.945054945054945,0.008256515206558642
